Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,trans_desc,TSVD_0,TSVD_1,TSVD_2,TSVD_3,TSVD_4,TSVD_5,TSVD_6,TSVD_7,TSVD_8,TSVD_9,desc_len
2,Foxy,3,265,0,1,1,4,7,1,2,2,1,2,1,1,0,41401,c24e87fddd26900fdfc1359d366605e8,0,I found this cute kitten shivering on a rainy day outside my apartment gate. He didn't look too well when i found him but is perfectly healthy now! I already groomed & treated him with flea treatment. he is also litter trained. he doesn't go around making a big mess around the house so that's a 5 thumbs up!! (eventho i only have 2 =P) he is very playful. doesn't bother u that much as he plays around by himself. He has a very cute long fluffy fur & is so adorable. anyone interested in adopting him can call or sms me.,40bd2d651,5.0,I found this cute kitten shivering on a rainy day outside my apartment gate. He didn't look too well when i found him but is perfectly healthy now! I already groomed & treated him with flea treatment. he is also litter trained. he doesn't go around making a big mess around the house so that's a 5 thumbs up!! (eventho i only have 2 =P) he is very playful. doesn't bother u that much as he plays around by himself. He has a very cute long fluffy fur & is so adorable. anyone interested in adopting him can call or sms me.,0.2986711179242236,-0.05976685526005183,0.17278669163545834,0.05478591193484774,0.33667122742797284,-0.021082190707349104,-0.040987066597632044,0.09850526555646918,0.21993773526783536,0.05183581612883889,102
2,,48,285,266,3,1,2,5,2,2,1,1,1,1,2,0,41326,c33241f37ef8003ef5eb5077b40cc5dc,0,I have 5 cats and need to move to a smaller place so letting go of two of them. Best if they can stay together but if you would like to adopt individually that is fine too. Black male Persian mix and his tortoise shell sister.,0061e61ce,2.0,I have 5 cats and need to move to a smaller place so letting go of two of them. Best if they can stay together but if you would like to adopt individually that is fine too. Black male Persian mix and his tortoise shell sister.,0.21975155633400859,-0.0432303021401752,0.0746837842532574,0.027994716427804163,0.021755244046812217,0.14011041223897855,0.13524320388152394,0.05292264828058118,-0.04859932658107848,0.024831663165077112,46
2,Maxi Girl And Max II (two),60,285,265,3,6,0,0,3,3,1,1,1,1,2,0,41326,c33241f37ef8003ef5eb5077b40cc5dc,0,I love these wonderful cats that's why I want to find a good home for them. They are brother and sister and I want to keep them together. Maxi is really smart and Max II is really sweet. Looking for loving owner that can spend time with them to love and nurture them. I spend average RM to RM a month on them for Royal canine food and silica litter. I need to find an owner that can afford this please. They are due for annual vaccination and deworming. Thanks for looking!,63d2a2827,2.0,I love these wonderful cats that's why I want to find a good home for them. They are brother and sister and I want to keep them together. Maxi is really smart and Max II is really sweet. Looking for loving owner that can spend time with them to love and nurture them. I spend average RM to RM a month on them for Royal canine food and silica litter. I need to find an owner that can afford this please. They are due for annual vaccination and deworming. Thanks for looking!,0.35614573807895045,-0.13740124902438938,0.007795061314118012,-0.06824088596039317,-0.18798550077509357,-0.07374753641289039,-0.015532567384063254,0.06296869047804173,-0.02756700811825864,0.13466946943121538,92
2,Baby,48,285,266,2,5,6,0,2,2,1,1,1,1,1,0,41326,c33241f37ef8003ef5eb5077b40cc5dc,0,Need to find a good loving home for Baby Cat. Costs about RM to RM a month for food and litter. Thanks!,4f2ed12e9,1.0,Need to find a good loving home for Baby Cat. Costs about RM to RM a month for food and litter. Thanks!,0.2733415704010404,-0.0729123741354886,0.13272343247208065,-0.032899261178154664,-0.16535730209056043,-0.05500064760194359,-0.018210594248609036,-0.029468120588439974,-0.029923274746754,-0.08121094702614633,22
1,Lucky Girl,3,307,0,2,1,0,0,3,1,2,1,2,1,1,100,41326,953b1cb0ad9acacbd101d2ba5a41b066,0,"Sweet & Obedient Lucky is finding her forever home! She was rescued off the streets when someone was throwing stones at her! She is crate & toilet trained; warm and fuzzy she loves following her humans around. She has large bone structures and will grow up to be a big dog! If you have the heart for her and can meet the basic requirements below, do drop me a message for a prospective interview :) Conditions of Adoption: 1) Must SPAY her when she matures (RM deposit will be collected & returned upon spaying) 2) Adopter must send regular updates to rescuer 3) Must have time to spend with her and not kept in a cage",5f81c20ba,2.0,"Sweet & Obedient Lucky is finding her forever home! She was rescued off the streets when someone was throwing stones at her! She is crate & toilet trained; warm and fuzzy she loves following her humans around. She has large bone structures and will grow up to be a big dog! If you have the heart for her and can meet the basic requirements below, do drop me a message for a prospective interview :) Conditions of Adoption: 1) Must SPAY her when she matures (RM deposit will be collected & returned upon spaying) 2) Adopter must send regular updates to rescuer 3) Must have time to spend with her and not kept in a cage",0.3444276506908559,0.12348844473406366,-0.07280887902649223,-0.06950194330563796,-0.032030000114284446,-0.11960325900705304,-0.10674749553243432,0.06206428949641178,-0.04202642943851951,-0.17490896623473273,116
2,Didi,5,265,266,1,1,7,0,1,2,2,1,2,1,1,0,41401,de2488343fd0592f0f4101840db74494,0,nama kucing ini didi. dulu masa jumpa berkurap di telinga. sekarang sudah pulih sepenuhnya. kucing ini berada di taman dahlia johor. memang nak kasik adopt bagi yang betul-betul menyayangi. hope boleh update perkembangan terbaru dia bila sudah adopt. tidak biasa di kurung. hubungi linda atau ass (kakak saya) boleh datang tengok jika berminat. thanks.,7f9d66544,3.0,nama kucing ini didi. dulu masa jumpa berkurap di telinga. sekarang sudah pulih sepenuhnya. kucing ini berada di taman dahlia johor. memang nak kasik adopt bagi yang betul-betul menyayangi. hope boleh update perkembangan terbaru dia bila sudah adopt. tidak biasa di kurung. hubungi linda atau ass (kakak saya) boleh datang tengok jika berminat. thanks.,0.16885448238240636,-0.04607106168393311,-0.07047501421362413,0.17706746701142845,0.00311681578049195,0.27535058981997956,0.025396883339032807,0.10746753379621458,0.06686847425152748,0.15105750105314017,54
2,Boboy,20,265,265,1,2,4,7,3,2,2,1,2,1,1,0,41401,de2488343fd0592f0f4101840db74494,0,"nama kucing ini boboy. kucing ini adalah kucing stray datang umah akak saya beberapa bulan lalu. niat memang nak kasi adopt bila sudah gemok. boboy sekarang sudah sihat dan akan dilepaskan kepada owner yang betul-betul menyayanginya. boboy tidak biasa dimasukkan dalam cage. hanya yang betul2 berminat sahaja akan dilayan. boboy sekarang berada di taman dahlia, johor. saya sudah banyak kucing...tidak mampu untuk adopt lagi. sesipa yang berminat sila hubungi saya linda= atau direct kol kakak saya ass = kucing sangat cantik dan ala-ala bengal. sesiapa yang berminat sila datang dirumah utk melihatnya.. kalo boleh update lah perkembangan dia bila sudah adopt nantie. thanks.",ed0118fa3,4.0,"nama kucing ini boboy. kucing ini adalah kucing stray datang umah akak saya beberapa bulan lalu. niat memang nak kasi adopt bila sudah gemok. boboy sekarang sudah sihat dan akan dilepaskan kepada owner yang betul-betul menyayanginya. boboy tidak biasa dimasukkan dalam cage. hanya yang betul2 berminat sahaja akan dilayan. boboy sekarang berada di taman dahlia, johor. saya sudah banyak kucing...tidak mampu untuk adopt lagi. sesipa yang berminat sila hubungi saya linda= atau direct kol kakak saya ass = kucing sangat cantik dan ala-ala bengal. sesiapa yang berminat sila datang dirumah utk melihatnya.. kalo boleh update lah perkembangan dia bila sudah adopt nantie. thanks.",0.20338605640462343,-0.048632368726893596,-0.07912903948126727,0.1604393894634419,-0.018039709596436575,0.33151498673344443,0.017445901815180805,0.11318551810638237,0.06499086054971158,0.1746432252147991,103
2,Damak,4,265,265,1,1,7,0,1,2,2,1,2,1,1,0,41401,de2488343fd0592f0f4101840db74494,0,damak ialah kucing member lin. lin ambil untuk diadopt kepada cat lover. untuk bagi kehidupan yang lebih baik. jika lin tak ambil..damak akan dibuang. sekarang damak sudah besar dan boleh hidup berdikari hanya yang betol-betol menyayangi akan dipertimbangkan. masa ambil damak ada fungus. sekarang nampak sudah ok sedikit.,4d893ed7a,7.0,damak ialah kucing member lin. lin ambil untuk diadopt kepada cat lover. untuk bagi kehidupan yang lebih baik. jika lin tak ambil..damak akan dibuang. sekarang damak sudah besar dan boleh hidup berdikari hanya yang betol-betol menyayangi akan dipertimbangkan. masa ambil damak ada fungus. sekarang nampak sudah ok sedikit.,0.1258807641302889,-0.021229848698307203,0.269090598335869,-0.025750958699101864,-0.17890481938328656,0.23165265053342207,-0.12078825499425022,-0.19015393722187263,0.05761038913057719,-0.13930160450228882,48
2,Dodoi,12,265,265,2,2,4,6,2,2,3,1,2,1,1,0,41401,de2488343fd0592f0f4101840db74494,0,kucing nie lin jumpa di opis. sekarang dah sihat dan kuat makan. di buka untuk adoption. kesihatan dia ok. cuma ada fungus sikit dekat muka n badan. tapie dah dirawat dan semakin pulih. ubat kutu dan cacing pon sudah dikasi ekor dia hujung macam patah sket. dia manja dan aktif. cat lover yang boleh kasi dia kasih saynag boleh kol lin  msg. atau ym,b415a8a56,10.0,kucing nie lin jumpa di opis. sekarang dah sihat dan kuat makan. di buka untuk adoption. kesihatan dia ok. cuma ada fungus sikit dekat muka n badan. tapie dah dirawat dan semakin pulih. ubat kutu dan cacing pon sudah dikasi ekor dia hujung macam patah sket. dia manja dan aktif. cat lover yang boleh kasi dia kasih saynag boleh kol lin  msg. atau ym,0.19217901981600194,0.2934205602444023,0.27054723656552837,-0.01638738714595094,-0.1812319504459124,0.10391625056681777,-0.16976099323061192,-0.17004046793386454,0.07641324950736027,-0.04921986303275873,65
2,"Doris A.K,.a Muneng",17,264,264,2,1,6,0,3,3,3,1,2,1,1,0,41401,de2488343fd0592f0f4101840db74494,0,Doris a.k.a muneng adalah kcuing lin jumpa di kedai makan. badan penuh kutu terbang. alhamdulillah sekarang dah ok dan tiba masa untuk di beri kepada mereka yang betol-betol lin percaya. rumah lin hanya tempat perlindungan sementara.moga owner baru dapat menjaga dia seperti lin jaga. lin tidak boleh jaga sepenuh masa..kucing lin pon dah banyak. akan diutamakan kepada mereka yang tidak punya banyak kcuing.,9ec953072,5.0,Doris a.k.a muneng adalah kcuing lin jumpa di kedai makan. badan penuh kutu terbang. alhamdulillah sekarang dah ok dan tiba masa untuk di beri kepada mereka yang betol-betol lin percaya. rumah lin hanya tempat perlindungan sementara.moga owner baru dapat menjaga dia seperti lin jaga. lin tidak boleh jaga sepenuh masa..kucing lin pon dah banyak. akan diutamakan kepada mereka yang tidak punya banyak kcuing.,0.12956897270763348,-0.04924357182227929,-0.05789017152743289,-0.14334255360844894,-0.11125133719573721,0.06711290427479562,-0.04107719980743481,0.06549556745265271,0.0018423358740903154,0.21232407117239943,63
